CandidateId,Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
8570,32,537,4,5,0,58,0,0,0,0,0
8571,43,655,4,5,0,76,1,0,0,0,0
8572,33,737,13,13,1,79,0,1,0,0,0
8573,34,720,13,13,1,75,1,0,1,0,1
8574,40,564,14,14,1,77,1,1,0,0,0
8575,45,633,12,14,0,72,0,0,0,0,0
8576,44,655,11,10,1,52,0,0,1,0,0
8577,22,664,1,6,1,72,0,0,0,0,0
8578,36,719,2,3,1,69,0,0,1,0,0
8579,42,900,3,6,1,65,0,0,1,0,0
8580,44,710,3,3,1,64,0,0,0,0,0
8581,40,811,4,4,1,86,0,0,0,0,0
8582,35,747,3,4,0,64,0,0,0,0,0
8583,24,743,1,6,1,73,0,0,0,0,0
8584,31,751,14,14,1,86,0,0,0,1,1
8585,39,836,3,3,1,59,0,1,0,0,0
8586,45,911,2,2,0,69,0,0,0,0,0
8587,32,775,11,10,0,68,0,0,0,0,0
8588,28,685,3,2,0,74,0,1,0,0,0
8589,40,888,12,11,1,81,0,0,1,1,1
8590,22,645,1,2,0,56,0,0,0,0,0
8591,31,687,4,5,1,76,1,0,0,0,0
8592,22,557,2,3,1,66,0,0,0,0,0
8593,28,792,2,4,1,89,0,1,0,1,0
8594,22,767,5,6,1,69,0,0,0,0,0
8595,31,631,4,5,1,83,1,0,0,0,0
8596,26,560,1,2,0,68,0,1,0,0,0
8597,35,758,12,15,1,98,0,1,0,0,1
8598,32,724,3,6,1,67,0,0,0,0,0
8599,34,724,12,10,1,62,0,0,1,0,0
8600,27,726,9,9,1,83,0,0,1,1,0
8601,36,676,13,14,1,56,0,0,0,0,0
8602,31,648,3,6,1,98,0,0,0,0,0
8603,26,553,9,10,1,74,0,0,0,0,0
8604,29,642,1,6,1,68,0,0,0,0,0
8605,38,557,11,13,1,73,0,1,0,0,0
8606,25,545,6,10,0,82,0,1,0,0,0
8607,41,487,3,5,0,61,0,1,0,0,0
8608,39,702,12,11,0,90,0,0,1,0,0
8609,29,825,2,3,1,72,0,0,0,0,0
8610,36,594,14,12,1,75,1,0,0,0,0
8611,26,748,1,6,1,79,1,0,0,0,0
8612,22,906,1,4,1,73,0,0,0,0,0
8613,32,758,11,13,1,74,0,0,0,0,0
8614,25,653,8,7,1,85,0,0,0,0,0
8615,28,552,1,2,1,81,0,0,0,0,0
8616,25,773,10,13,1,81,0,0,1,1,1
8617,33,911,13,11,1,69,0,1,0,0,0
8618,25,630,2,4,0,56,1,0,0,0,0
8619,33,623,2,2,1,64,0,0,0,0,0
8620,29,950,7,12,1,83,1,0,0,0,0
8621,41,726,11,12,1,76,0,0,0,0,0
8622,31,579,2,4,0,71,1,0,0,0,0
8623,25,664,2,5,1,72,1,1,0,0,0
8624,42,764,14,15,1,72,1,1,1,0,1
8625,39,744,11,11,1,67,0,0,0,0,0
8626,41,761,4,6,0,74,0,0,0,0,0
8627,43,496,13,15,1,53,1,0,1,0,0
8628,37,571,11,10,1,83,0,0,0,0,0
8629,36,556,12,15,1,78,1,0,0,0,0
8630,44,679,13,14,0,72,0,0,0,0,0
8631,30,728,2,5,1,63,0,0,0,0,0
8632,44,685,2,6,1,70,1,0,0,0,0
8633,22,726,1,6,1,67,0,0,0,0,0
8634,23,663,5,4,0,56,0,0,0,0,0
8635,34,570,3,2,1,74,0,0,0,0,0
8636,35,557,3,6,1,63,0,1,0,0,0
8637,45,638,12,12,1,81,0,0,1,0,0
8638,38,613,14,10,1,77,1,0,0,0,0
8639,44,842,3,5,1,85,1,0,0,0,0
8640,28,554,9,11,1,74,0,1,0,0,0
8641,41,736,4,4,1,75,1,0,0,0,0
8642,42,442,11,12,1,81,1,0,1,0,0
8643,45,691,3,6,1,80,0,0,1,0,0
8644,38,746,3,6,1,75,0,1,0,0,0
8645,33,748,3,3,0,71,0,0,0,0,0
8646,24,710,2,6,1,71,0,0,0,0,0
8647,34,735,13,10,1,72,1,0,0,0,0
8648,31,874,11,10,1,62,0,0,0,0,0
8649,45,742,12,12,0,88,0,0,0,0,1
8650,28,818,2,4,1,76,0,0,1,0,0
8651,35,721,12,11,0,59,0,0,0,0,0
8652,25,851,3,4,1,65,0,0,0,0,0
8653,25,540,3,3,1,80,1,0,1,0,0
8654,28,672,9,10,1,61,0,1,0,0,0
8655,43,768,13,14,1,68,0,1,0,0,0
8656,33,584,3,4,1,92,0,1,0,1,0
8657,38,722,12,11,1,57,0,0,1,0,0
8658,26,540,8,8,1,72,0,0,1,0,0
8659,26,727,7,7,1,85,0,0,0,0,0
8660,28,591,2,6,1,70,0,0,0,0,0
8661,23,728,2,5,1,72,0,0,0,0,0
8662,40,600,13,11,0,75,0,0,0,0,0
8663,34,773,4,6,0,72,1,0,0,0,0
8664,26,594,8,11,1,75,1,0,0,0,0
8665,36,685,12,12,0,49,0,0,0,0,0
8666,30,528,4,4,0,80,0,0,0,0,0
8667,44,673,13,13,1,72,1,1,1,0,1
8668,34,689,3,3,0,83,0,0,0,0,0
8669,36,877,11,10,1,82,1,0,0,1,1
8670,22,550,1,2,1,86,0,0,1,0,0
8671,37,602,13,11,1,67,1,1,0,0,0
8672,25,750,1,3,1,72,0,0,0,0,0
8673,26,362,10,13,1,47,0,0,1,0,0
8674,41,950,12,15,1,75,0,0,0,0,0
8675,33,798,4,3,1,80,0,0,0,0,0
8676,30,758,12,12,1,71,0,0,0,0,0
8677,30,754,4,6,1,80,0,0,0,0,0
8678,39,694,14,13,1,62,0,0,0,0,0
8679,22,602,3,3,0,78,0,0,1,0,0
8680,44,607,3,3,1,56,0,0,0,0,0
8681,28,718,1,4,1,71,0,0,1,0,0
8682,31,787,11,10,0,100,0,0,0,0,0
8683,26,721,7,8,0,67,0,0,1,0,0
8684,30,823,4,5,1,73,1,1,0,0,0
8685,28,551,10,14,1,89,0,0,0,0,0
8686,26,500,2,3,1,78,0,0,0,0,0
8687,39,723,13,11,1,77,0,0,1,0,0
8688,40,593,12,14,1,71,1,0,0,0,0
8689,38,723,14,13,0,75,0,1,0,0,0
8690,41,737,3,5,1,64,0,0,0,0,0
8691,39,912,14,11,0,73,1,0,1,0,0
8692,41,668,13,13,1,68,0,0,0,0,0
8693,34,630,4,5,1,64,0,0,0,0,0
8694,45,538,13,14,1,73,0,0,1,0,0
8695,32,805,3,5,1,90,1,0,1,1,0
8696,26,769,1,6,0,65,1,0,0,0,0
8697,39,811,14,13,1,81,0,1,1,1,1
8698,45,906,3,5,1,84,0,1,0,1,0
8699,33,789,12,14,1,85,0,0,0,1,1
8700,27,745,7,7,1,64,0,0,0,0,0
8701,32,703,14,13,1,53,1,1,0,0,0
8702,41,709,4,5,1,62,0,0,0,0,0
8703,27,815,9,12,1,91,0,0,0,0,0
8704,32,656,14,15,1,81,0,0,0,1,1
8705,35,751,3,6,0,89,0,0,1,1,0
8706,32,661,13,15,1,63,0,1,0,0,0
8707,33,855,13,14,0,57,0,0,0,0,0
8708,33,771,12,15,1,87,0,0,0,0,1
8709,37,859,3,2,1,78,1,0,0,0,0
8710,22,425,2,4,1,63,0,0,1,0,0
8711,34,670,14,15,1,79,0,0,0,0,0
8712,32,837,11,13,0,70,1,0,1,0,1
8713,43,686,12,12,1,82,0,0,1,0,0
8714,28,589,6,9,1,67,0,0,0,0,0
8715,31,876,3,2,1,66,0,0,0,0,0
8716,29,529,6,11,1,59,0,0,0,0,0
8717,37,673,2,4,1,65,1,0,0,0,0
8718,29,629,6,8,1,77,1,0,0,0,0
8719,32,829,3,2,0,71,1,0,0,0,0
8720,33,777,13,14,1,76,0,0,0,0,0
8721,43,882,4,4,1,97,0,0,0,0,0
8722,39,748,13,15,0,55,0,0,0,0,0
8723,32,663,4,6,1,90,0,1,1,1,0
8724,28,841,1,5,1,72,0,1,0,0,0
8725,24,762,2,4,1,80,0,0,0,0,0
8726,36,594,2,2,1,64,0,0,0,0,0
8727,28,800,10,10,1,81,1,0,0,1,1
8728,27,665,10,12,1,82,0,1,0,1,1
8729,28,805,8,8,1,73,1,0,0,0,0
8730,41,757,3,4,1,75,0,0,0,0,0
8731,37,749,3,6,1,95,1,0,0,1,0
8732,32,519,12,15,1,75,0,0,1,0,0
8733,37,592,13,13,1,82,0,1,0,1,1
8734,24,727,3,6,1,79,0,0,0,0,0
8735,25,557,2,3,1,59,0,0,0,0,0
8736,30,786,11,14,1,69,0,1,0,0,0
8737,34,671,12,13,1,69,0,0,0,0,0
8738,29,532,8,8,1,56,0,0,1,0,0
8739,30,673,4,2,1,74,0,0,0,0,0
8740,44,677,14,12,0,65,0,0,0,0,0
8741,38,684,2,5,1,71,0,0,0,0,0
8742,44,659,13,14,1,63,1,0,0,0,0
8743,43,753,2,6,1,69,0,0,1,0,0
8744,36,729,4,3,1,71,0,0,0,0,0
8745,30,709,4,2,0,79,0,0,0,0,0
8746,37,831,4,4,0,80,1,0,1,0,0
8747,24,537,3,4,1,72,0,0,0,0,0
8748,44,645,11,14,1,91,0,1,1,0,1
8749,41,593,2,5,1,80,0,1,0,0,0
8750,28,692,2,2,0,77,1,0,0,0,0
8751,43,769,14,14,0,79,0,1,0,0,0
8752,36,667,13,11,1,73,0,0,0,0,0
8753,43,695,14,15,1,76,1,1,0,0,1
8754,39,660,3,3,1,71,1,0,0,0,0
8755,37,696,13,10,1,93,1,0,0,1,1
8756,30,619,13,14,1,90,0,0,1,0,1
8757,34,712,3,5,1,73,0,0,1,0,0
8758,45,693,11,13,1,73,0,0,0,0,0
8759,36,845,13,11,0,69,0,0,0,0,0
8760,29,772,1,3,1,90,1,0,0,0,0
8761,33,678,12,13,1,74,0,0,0,0,0
8762,39,761,13,14,1,78,0,0,0,0,0
8763,25,888,9,12,0,69,0,0,0,0,0
8764,39,902,4,5,1,65,1,1,0,0,0
8765,32,747,4,3,0,72,1,0,1,0,0
8766,31,699,12,10,1,93,0,0,0,1,1
8767,34,563,12,12,0,72,0,0,0,0,0
8768,37,531,3,2,1,74,0,0,0,0,0
8769,27,735,2,3,1,79,0,0,0,0,0
8770,43,732,4,2,1,80,0,1,1,0,0
8771,33,689,14,14,1,65,1,0,1,0,0
8772,40,785,2,4,0,80,0,0,0,0,0
8773,33,786,2,5,1,77,0,0,1,0,0
8774,27,657,7,10,1,90,0,0,0,1,0
8775,43,567,11,13,1,78,0,0,0,0,0
8776,25,858,9,8,1,76,0,0,0,0,0
8777,22,771,2,3,1,74,0,0,0,0,0
8778,23,706,2,5,0,74,0,0,0,0,0
8779,42,576,3,5,1,72,0,0,0,0,0
8780,27,716,7,11,1,83,0,0,0,1,0
8781,37,762,4,5,1,82,0,0,0,0,0
8782,36,773,4,6,1,84,0,0,0,0,0
8783,39,665,2,3,1,62,0,0,0,0,0
8784,28,680,2,2,1,59,0,0,0,0,0
8785,28,639,10,14,1,70,1,0,0,0,0
8786,32,669,4,4,1,69,0,0,0,0,0
8787,41,835,4,5,0,70,0,0,0,0,0
8788,38,752,11,11,1,68,0,0,0,0,0
8789,26,737,1,2,0,75,1,0,1,0,0
8790,44,718,14,13,1,71,1,0,1,0,1
8791,25,621,1,6,1,70,0,1,0,0,0
8792,41,616,14,10,1,60,0,0,0,0,0
8793,28,565,10,13,1,65,0,0,0,0,0
8794,26,862,2,6,0,67,0,0,0,0,0
8795,30,593,14,15,0,71,0,0,0,0,0
8796,22,851,2,5,1,78,0,1,0,0,0
8797,40,637,13,14,0,68,0,0,0,0,0
8798,30,804,11,10,1,62,0,1,0,0,0
8799,28,756,2,5,1,64,1,1,0,0,0
8800,43,685,2,2,1,80,1,0,0,0,0
8801,41,742,2,5,1,64,0,0,1,0,0
8802,37,820,3,4,1,87,0,0,0,1,0
8803,33,677,13,13,0,61,0,0,0,0,0
8804,35,576,2,2,1,78,0,0,0,0,0
8805,45,759,12,11,0,77,0,1,1,0,0
8806,25,636,8,10,1,84,0,0,0,0,0
8807,32,733,4,5,1,79,0,1,1,0,0
8808,26,564,10,15,0,95,1,0,0,0,1
8809,42,559,11,10,1,77,0,0,1,0,0
8810,35,641,12,15,1,75,0,0,0,0,0
8811,30,591,11,12,1,80,0,1,1,0,0
8812,40,633,3,4,1,71,0,0,0,0,0
8813,25,589,10,11,0,73,0,0,1,0,0
8814,39,613,14,14,1,75,0,0,0,0,0
8815,24,689,2,5,1,65,1,0,0,0,0
8816,41,826,2,5,1,73,0,0,1,0,0
8817,38,693,11,10,1,81,0,0,0,1,0
8818,39,821,3,4,1,69,0,0,1,0,0
8819,42,602,2,5,1,52,0,0,0,0,0
8820,45,768,12,11,0,75,0,1,1,0,0
8821,40,655,14,15,1,71,0,0,0,0,0
8822,39,416,2,6,1,77,0,0,1,0,0
8823,28,631,9,10,1,75,0,0,0,0,0
8824,35,742,3,5,1,71,0,1,0,0,0
8825,41,658,11,13,1,84,0,0,0,1,1
8826,34,794,13,11,1,88,0,0,0,1,1
8827,37,779,4,2,1,82,0,0,0,0,0
8828,31,853,3,6,1,76,0,0,0,0,0
8829,33,755,11,14,0,78,0,0,0,0,0
8830,42,463,13,14,1,85,0,0,0,1,1
8831,26,622,9,12,1,74,0,1,0,0,0
8832,30,765,2,6,1,80,0,1,0,0,0
8833,34,624,11,13,1,66,1,0,0,0,0
8834,45,758,13,13,1,77,0,0,0,0,0
8835,32,495,13,14,1,93,0,0,0,1,1
8836,29,585,7,7,0,79,1,1,0,0,0
8837,23,656,2,2,1,73,0,0,0,0,0
8838,27,733,8,11,1,69,0,0,0,0,0
8839,29,762,3,3,1,74,1,0,0,0,0
8840,32,584,13,15,1,79,0,0,0,0,0
8841,32,579,11,13,0,69,0,1,0,0,0
8842,45,507,14,11,0,76,0,0,0,0,0
8843,31,772,11,12,1,75,0,0,1,0,0
8844,36,747,13,12,1,72,0,0,1,0,0
8845,31,628,2,4,1,49,1,0,0,0,0
8846,24,562,1,6,1,73,0,0,0,0,0
8847,32,647,3,4,1,65,1,0,0,0,0
8848,26,633,3,6,1,67,0,0,0,0,0
8849,35,701,14,11,1,82,0,1,0,0,0
8850,26,557,3,4,0,90,0,0,0,0,0
8851,38,706,13,12,1,77,1,0,0,0,0
8852,41,647,14,13,1,81,1,1,0,1,1
8853,40,683,3,5,1,79,1,1,0,0,0
8854,41,912,3,2,1,66,0,0,0,0,0
8855,32,685,2,6,0,83,0,0,0,1,0
8856,38,711,12,11,1,77,0,0,1,0,0
8857,38,836,2,5,1,87,1,0,1,0,0
8858,30,791,2,2,1,75,0,0,0,0,0
8859,27,764,1,3,1,69,1,0,1,0,0
8860,30,657,12,13,1,77,0,1,0,0,0
8861,33,746,4,5,0,72,0,0,0,0,0
8862,33,748,11,13,1,75,1,1,0,0,1
8863,43,599,12,10,1,82,0,0,0,0,0
8864,35,722,12,10,1,48,1,0,0,0,0
8865,40,481,13,11,1,65,0,0,0,0,0
8866,42,656,4,3,1,72,0,0,0,0,0
8867,38,522,14,12,1,61,1,0,0,0,0
8868,29,781,3,6,0,72,0,0,0,0,0
8869,45,719,11,12,1,58,0,0,0,0,0
8870,38,751,11,15,1,74,0,0,0,0,0
8871,33,630,14,10,1,82,0,0,0,0,0
8872,31,763,12,12,1,80,0,1,0,0,0
8873,31,677,4,2,0,56,0,0,0,0,0
8874,37,795,14,14,1,75,0,0,0,0,0
8875,22,657,3,4,1,74,0,0,0,0,0
8876,26,618,8,10,1,71,1,0,1,0,0
8877,22,690,2,5,1,59,0,0,0,0,0
8878,28,772,3,3,1,75,0,0,1,0,0
8879,39,802,2,5,1,86,1,0,1,1,0
8880,37,858,4,6,1,51,0,0,0,0,0
8881,39,836,14,13,1,75,1,0,0,0,1
8882,42,667,3,6,1,91,0,0,0,1,0
8883,44,698,13,14,1,71,0,1,1,0,1
8884,36,736,4,2,1,74,0,1,1,0,0
8885,44,857,3,2,1,89,0,0,0,0,0
8886,39,770,2,3,1,75,0,1,1,0,0
8887,28,579,7,10,1,90,0,0,0,0,0
8888,41,699,2,3,1,42,0,0,1,0,0
8889,25,638,7,8,0,59,0,0,0,0,0
8890,45,787,12,14,1,61,0,0,0,0,0
8891,29,879,1,4,1,84,0,0,0,1,0
8892,25,676,8,7,1,73,1,0,0,0,0
8893,42,686,3,3,1,76,1,0,0,0,0
8894,31,711,13,11,1,76,0,1,0,0,0
8895,26,731,10,13,1,76,0,1,1,0,1
8896,38,713,2,2,1,70,1,0,0,0,0
8897,22,778,3,4,1,92,0,0,0,0,0
8898,32,716,4,4,1,69,0,0,1,0,0
8899,45,579,2,5,1,86,1,0,0,1,0
8900,40,708,4,5,0,82,1,0,0,1,0
8901,29,785,3,5,1,67,0,0,0,0,0
8902,25,639,1,6,0,51,0,1,0,0,0
8903,27,714,10,12,1,70,0,0,0,0,0
8904,36,718,12,13,0,93,0,1,0,1,1
8905,31,738,12,14,1,56,0,0,0,0,0
8906,28,713,9,11,1,76,1,0,0,0,0
8907,38,686,3,3,1,92,0,0,1,1,0
8908,42,364,2,2,1,66,0,0,0,0,0
8909,36,838,13,15,1,89,0,0,0,1,1
8910,31,834,14,15,1,85,1,0,0,1,1
8911,37,838,12,13,0,82,1,0,0,0,1
8912,29,577,10,12,1,68,0,0,1,0,0
8913,34,850,4,5,0,86,0,0,0,1,0
8914,41,883,4,3,0,66,0,0,0,0,0
8915,41,759,14,13,1,79,0,0,0,0,0
8916,43,870,11,10,1,60,0,1,0,0,0
8917,40,646,3,6,1,51,0,1,0,0,0
8918,38,563,4,4,1,81,0,0,1,0,0
8919,23,788,1,5,1,81,0,0,0,1,0
8920,30,583,3,3,1,75,0,1,0,0,0
8921,26,810,10,13,1,60,0,0,0,0,0
8922,28,702,7,11,1,82,0,1,0,0,0
8923,22,748,1,4,0,58,0,0,0,0,0
8924,27,570,3,3,1,84,0,0,1,1,0
8925,35,750,3,4,1,65,0,0,0,0,0
8926,36,636,4,6,1,81,0,0,0,1,0
8927,39,750,4,2,1,64,0,0,0,0,0
8928,22,636,1,4,1,70,1,0,1,0,0
8929,29,728,3,4,1,79,0,0,0,0,0
8930,44,649,11,12,1,79,1,1,0,0,1
8931,23,749,1,4,1,66,0,0,0,0,0
8932,30,633,3,6,1,71,0,0,1,0,0
8933,40,606,13,15,1,65,0,0,0,0,0
8934,40,786,12,10,1,73,0,1,0,0,0
8935,35,676,14,10,0,77,0,0,0,0,0
8936,25,851,10,12,1,89,1,1,1,0,1
8937,26,719,7,12,1,78,0,1,1,0,0
8938,29,826,2,2,1,65,0,1,0,0,0
8939,33,551,12,11,1,68,0,1,0,0,0
8940,44,659,14,15,1,66,0,1,0,0,0
8941,42,620,11,12,1,93,1,1,1,1,1
8942,25,573,2,5,1,69,0,0,0,0,0
8943,40,666,2,5,1,70,0,1,0,0,0
8944,26,727,1,2,1,70,0,1,0,0,0
8945,25,637,3,4,1,67,0,1,0,0,0
8946,23,633,2,3,1,91,0,0,0,1,0
8947,42,674,2,5,1,68,0,0,0,0,0
8948,35,624,3,4,1,71,1,0,0,0,0
8949,27,875,7,12,1,65,0,0,1,0,0
8950,32,673,11,13,0,85,0,0,0,1,1
8951,30,853,2,6,1,68,1,0,0,0,0
8952,44,689,3,5,1,71,1,0,0,0,0
8953,25,524,3,2,1,60,0,0,0,0,0
8954,41,791,3,4,1,70,0,0,0,0,0
8955,40,653,14,10,1,69,0,0,0,0,0
8956,22,645,2,3,1,71,0,0,0,0,0
8957,27,633,3,2,1,75,0,0,0,0,0
8958,22,757,4,3,1,82,0,1,0,0,0
8959,29,582,6,11,1,76,0,1,1,0,0
8960,36,790,3,6,1,90,0,0,1,0,0
8961,42,564,14,12,1,78,0,0,0,0,0
8962,32,651,13,15,1,67,0,0,0,0,0
8963,39,664,12,11,1,80,0,0,0,0,0
8964,41,730,11,10,1,74,0,1,0,0,0
8965,30,610,2,4,1,83,0,0,0,0,0
8966,44,688,2,2,1,60,0,1,0,0,0
8967,31,607,12,10,1,69,0,0,0,0,0
8968,30,689,12,10,1,73,0,0,0,0,0
8969,25,751,2,3,0,64,0,0,0,0,0
8970,22,603,3,2,1,68,0,1,0,0,0
8971,39,718,2,2,1,72,0,1,0,0,0
8972,37,856,4,2,0,81,0,0,0,0,0
8973,22,651,4,6,1,62,0,0,0,0,0
8974,31,795,13,13,0,82,1,0,0,0,0
8975,40,734,11,13,1,78,0,0,1,0,0
8976,33,749,2,4,0,89,0,0,0,1,0
8977,41,781,3,4,1,71,0,0,0,0,0
8978,42,863,14,15,1,71,1,0,0,0,1
8979,42,729,3,3,1,55,0,1,0,0,0
8980,44,759,2,2,1,75,0,0,0,0,0
8981,33,626,4,4,0,79,0,0,0,0,0
8982,44,793,12,14,1,80,1,0,0,0,0
8983,32,744,12,14,1,60,0,0,0,0,0
8984,28,760,2,4,1,70,0,0,0,0,0
8985,35,618,3,2,0,76,0,1,0,0,0
8986,45,551,13,13,0,71,1,0,0,0,0
8987,32,624,14,10,1,71,1,0,1,0,0
8988,24,736,2,5,1,56,0,1,1,0,0
8989,36,635,11,12,1,53,0,0,0,0,0
8990,37,664,2,4,1,94,0,0,1,0,0
8991,36,558,4,3,0,71,0,0,0,0,0
8992,26,634,1,4,1,75,0,0,0,0,0
8993,24,616,2,3,1,81,0,0,0,1,0
8994,36,577,3,2,1,74,1,0,0,0,0
8995,29,486,1,5,1,87,0,0,0,0,0
8996,33,557,3,5,1,87,0,0,0,0,0
8997,39,634,2,2,1,63,0,0,1,0,0
8998,33,782,4,5,1,84,0,0,0,1,0
8999,27,788,3,2,1,58,0,0,1,0,0
9000,26,596,8,12,1,57,0,1,1,0,0
9001,45,778,12,14,1,84,0,0,0,1,1
9002,43,760,2,3,0,66,1,1,0,0,0
9003,29,719,6,9,1,58,0,0,1,0,0
9004,31,731,13,10,1,98,0,1,1,1,1
9005,22,678,3,6,1,73,0,0,0,0,0
9006,43,863,2,2,1,65,0,0,0,0,0
9007,41,694,13,12,1,60,1,1,0,0,0
9008,33,675,3,3,1,78,0,0,0,0,0
9009,34,784,2,3,1,62,0,0,0,0,0
9010,34,751,12,15,1,68,0,0,0,0,0
9011,31,893,3,2,1,85,0,1,0,1,0
9012,36,694,3,3,1,77,0,1,0,0,0
9013,31,724,13,13,1,71,0,0,0,0,0
9014,28,823,9,11,1,71,0,0,0,0,0
9015,38,846,12,15,1,58,0,0,0,0,0
9016,29,658,10,10,1,81,1,0,0,0,0
9017,23,818,3,3,1,82,1,1,1,1,0
9018,44,694,3,2,1,75,0,0,0,0,0
9019,42,880,3,2,1,69,0,0,0,0,0
9020,23,529,1,5,1,83,0,0,1,0,0
9021,26,552,2,4,1,80,0,0,0,0,0
9022,36,692,3,5,0,87,1,0,1,0,0
9023,30,765,12,15,1,79,0,0,1,0,0
9024,26,619,2,4,0,85,0,0,0,1,0
9025,29,866,1,6,1,85,0,0,0,1,0
9026,45,760,12,11,0,82,0,0,0,0,0
9027,27,736,10,15,1,64,0,0,0,0,0
9028,26,860,1,6,1,80,0,0,0,0,0
9029,45,753,12,10,1,69,0,0,0,0,0
9030,23,755,1,6,1,90,0,0,0,0,0
9031,39,624,4,4,1,82,0,0,0,0,0
9032,29,644,9,7,1,72,0,1,0,0,0
9033,30,786,13,14,1,52,0,0,0,0,0
9034,32,623,2,4,1,89,1,0,0,1,0
9035,30,628,2,3,1,74,0,0,1,0,0
9036,37,754,11,11,0,73,0,0,0,0,0
9037,22,667,3,4,0,84,0,0,0,0,0
9038,32,937,13,14,1,68,0,0,1,0,0
9039,29,743,7,11,1,75,0,0,0,0,0
9040,27,779,3,4,1,58,0,0,0,0,0
9041,38,697,4,5,1,85,0,0,0,0,0
9042,25,842,2,4,1,52,1,0,0,0,0
9043,44,653,2,6,0,81,0,0,0,0,0
9044,35,603,2,5,0,84,1,0,1,1,0
9045,44,732,13,12,1,65,0,0,0,0,0
9046,43,628,2,6,0,53,1,0,0,0,0
9047,43,522,13,11,1,58,0,0,0,0,0
9048,30,704,3,5,1,60,0,0,0,0,0
9049,30,670,14,13,1,58,0,0,0,0,0
9050,33,788,3,3,1,73,0,1,1,0,0
9051,35,778,4,6,1,73,0,0,0,0,0
9052,28,601,10,10,1,72,0,0,0,0,0
9053,43,767,4,2,1,72,1,0,1,0,0
9054,37,633,3,3,1,72,0,0,1,0,0
9055,40,733,3,4,1,75,0,0,0,0,0
9056,30,743,3,3,1,77,0,0,0,0,0
9057,44,774,3,2,1,85,0,0,0,0,0
9058,34,653,4,3,1,82,1,0,0,0,0
9059,40,785,3,3,0,78,0,0,0,0,0
9060,26,547,3,5,1,74,0,1,0,0,0
9061,32,575,3,2,1,92,0,0,0,1,0
9062,29,742,1,5,1,73,0,0,0,0,0
9063,33,727,2,3,1,56,0,0,1,0,0
9064,44,684,13,12,1,77,0,0,0,0,0
9065,23,550,3,4,0,64,1,0,0,0,0
9066,28,814,1,5,0,47,0,0,0,0,0
9067,29,601,2,2,1,68,0,0,0,0,0
9068,41,677,11,11,1,81,0,0,0,1,0
9069,35,605,14,11,1,77,1,1,0,0,0
9070,29,728,2,3,1,77,0,0,1,0,0
9071,33,731,14,15,1,61,0,0,0,0,0
9072,32,651,12,12,0,66,0,0,0,0,0
9073,38,800,3,6,1,96,0,1,0,0,0
9074,39,882,2,3,1,77,0,0,0,0,0
9075,27,950,10,15,1,67,0,0,0,0,0
9076,35,692,13,12,1,72,0,0,1,0,0
9077,44,851,14,14,1,70,0,1,0,0,1
9078,32,575,4,4,0,65,1,0,0,0,0
9079,26,759,3,4,1,79,0,0,1,0,0
9080,26,619,2,5,0,76,0,1,0,0,0
9081,31,738,14,15,1,72,0,0,1,0,0
9082,45,590,14,14,1,77,0,1,0,0,0
9083,38,687,13,15,1,66,0,0,0,0,0
9084,25,950,2,4,1,71,0,0,0,0,0
9085,29,748,7,9,0,73,0,1,0,0,0
9086,30,695,4,6,1,81,1,0,0,0,0
9087,24,697,1,2,0,79,0,1,0,0,0
9088,42,798,11,12,1,75,0,0,0,0,0
9089,25,855,8,7,1,68,0,1,0,0,0
9090,36,615,11,12,1,68,0,1,0,0,0
9091,22,601,1,5,1,81,1,0,0,0,0
9092,37,719,2,3,0,77,0,0,0,0,0
9093,25,768,1,4,1,71,1,0,1,0,0
9094,34,701,4,5,1,100,0,0,1,1,0
9095,28,670,2,4,1,83,0,0,0,0,0
9096,33,715,3,3,1,88,0,1,0,0,0
9097,36,664,3,4,1,76,0,0,0,0,0
9098,40,801,4,3,1,74,1,0,0,0,0
9099,41,717,2,2,1,70,0,0,0,0,0
9100,37,734,3,3,1,73,0,0,0,0,0
9101,33,798,4,2,1,77,0,0,0,0,0
9102,34,562,4,5,1,75,0,1,0,0,0
9103,33,647,11,13,1,77,1,0,1,0,1
9104,32,676,12,13,1,78,0,0,1,0,0
9105,38,606,14,13,1,82,0,0,0,1,1
9106,38,815,3,5,1,95,0,0,0,1,0
9107,22,636,3,4,1,88,0,0,0,1,0
9108,22,601,2,6,1,83,0,1,0,0,0
9109,43,614,13,13,1,71,0,0,1,0,0
9110,33,508,3,3,1,68,1,0,0,0,0
9111,40,843,11,15,1,75,0,0,1,0,1
9112,40,570,3,4,0,70,0,0,1,0,0
9113,23,689,2,6,0,86,0,0,1,0,0
9114,22,595,3,3,0,90,0,0,1,0,0
9115,26,626,1,4,1,79,0,0,0,0,0
9116,31,647,4,4,1,82,1,0,1,1,0
9117,24,522,3,4,1,81,0,0,0,0,0
9118,31,910,2,5,0,70,0,0,0,0,0
9119,30,826,4,5,1,78,0,0,1,0,0
9120,42,581,14,15,1,75,0,1,0,0,0
9121,37,745,12,14,1,89,0,0,0,0,1
9122,42,805,4,6,1,79,0,1,0,0,0
9123,34,616,3,3,0,79,0,0,0,0,0
9124,23,732,4,6,1,56,0,0,0,0,0
9125,31,709,13,14,1,64,1,0,0,0,0
9126,38,842,11,14,0,75,1,0,0,0,1
9127,35,634,3,5,1,68,0,0,0,0,0
