Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
26,689,2,3,1,86,0,0,0,0,0
31,724,4,5,1,89,1,0,0,0,0
41,731,4,5,1,82,0,1,0,0,0
43,720,12,14,0,72,0,0,0,0,0
42,714,3,5,1,100,0,0,0,0,0
24,677,1,5,0,74,0,0,1,0,0
32,791,2,3,1,79,0,1,1,0,0
40,657,4,5,1,68,0,0,0,0,0
27,773,1,2,0,68,1,0,0,0,0
23,723,1,4,1,81,0,0,0,0,0
35,543,14,13,1,62,0,0,0,0,0
38,642,12,10,0,75,0,0,0,0,0
42,677,11,10,0,77,1,1,0,0,0
44,664,11,11,1,73,0,0,0,0,0
32,724,2,3,1,72,0,0,0,0,0
34,616,13,13,1,75,0,0,1,0,0
24,742,1,5,0,72,0,0,0,0,0
22,490,2,5,1,94,1,1,0,1,0
29,652,9,10,0,82,0,0,0,1,0
29,848,2,4,1,68,1,0,0,0,0
42,692,2,5,1,73,0,0,1,0,0
29,601,1,5,0,65,0,0,0,0,0
26,612,3,4,1,94,1,0,0,0,0
45,640,13,10,1,78,0,0,0,0,0
29,678,7,12,1,81,1,0,1,1,1
31,741,3,5,1,71,0,0,0,0,0
22,731,1,6,0,77,1,1,0,0,0
44,700,2,5,0,69,0,1,1,0,0
29,681,2,4,1,51,0,0,0,0,0
43,753,3,2,0,71,0,0,0,0,0
40,664,13,12,1,74,0,1,0,0,0
34,623,11,12,0,68,0,0,0,0,0
32,529,3,3,1,70,0,0,0,0,0
35,730,12,13,1,78,0,0,0,0,0
26,693,2,4,1,89,0,0,0,0,0
28,608,3,2,0,80,1,1,0,0,0
45,878,3,3,1,71,0,0,0,0,0
37,619,11,12,1,80,1,0,0,0,0
22,581,3,3,1,75,0,1,1,0,0
30,703,3,3,1,65,0,0,0,0,0
29,708,7,12,0,64,0,0,0,0,0
25,882,3,2,1,68,0,0,0,0,0
33,711,2,6,1,64,0,1,0,0,0
25,775,7,7,1,64,0,0,1,0,0
38,889,13,14,1,70,0,0,0,0,0
42,694,11,14,1,70,1,0,0,0,0
38,590,12,12,1,78,0,0,0,0,0
38,876,14,14,1,73,1,0,0,0,1
36,595,3,4,0,74,0,0,0,0,0
34,636,11,14,1,80,1,1,0,0,1
34,684,2,5,1,79,0,0,0,0,0
42,711,2,6,1,71,1,1,1,0,0
41,604,12,12,1,55,0,0,0,0,0
44,865,3,6,1,71,0,0,0,0,0
39,698,4,4,1,94,0,1,1,0,0
42,672,13,13,1,65,1,0,0,0,0
32,578,11,12,1,72,1,0,1,0,0
23,676,1,4,0,77,0,0,0,0,0
23,797,3,5,1,84,0,0,0,0,0
35,820,2,2,0,71,1,0,0,0,0
37,489,11,14,1,74,0,1,0,0,0
30,554,14,13,0,56,0,1,1,0,0
26,773,6,11,1,80,1,1,0,0,0
33,768,13,10,1,65,0,1,0,0,0
30,721,11,13,1,76,0,0,0,0,0
31,468,3,3,1,82,0,1,1,1,0
27,747,8,9,1,83,0,0,0,0,0
38,727,2,2,1,69,0,0,1,0,0
30,843,13,10,1,82,1,0,0,0,0
32,771,3,4,1,88,0,0,1,0,0
31,576,12,14,1,73,1,0,0,0,0
34,681,4,2,1,65,1,0,0,0,0
29,744,6,12,1,67,0,0,0,0,0
45,692,11,10,1,80,0,0,1,0,0
27,612,1,4,0,84,0,1,0,0,0
45,619,12,11,1,84,0,0,0,0,0
39,664,11,10,1,59,0,0,1,0,0
32,605,14,12,1,75,0,1,0,0,0
38,595,4,3,1,68,0,0,0,0,0
42,791,11,14,1,70,1,0,0,0,0
45,794,14,14,0,68,0,0,0,0,0
32,609,4,2,1,72,0,0,0,0,0
40,580,13,11,1,70,0,0,0,0,0
44,739,12,11,1,90,0,0,1,1,1
38,742,2,3,0,76,0,0,1,0,0
29,700,2,4,1,76,0,0,0,0,0
30,497,2,6,1,76,0,0,0,0,0
26,872,10,12,1,70,0,0,0,0,0
23,794,2,3,1,67,0,0,1,0,0
32,610,13,12,1,73,1,0,0,0,0
36,497,13,11,1,74,0,1,0,0,0
26,728,2,2,1,65,1,0,1,0,0
27,690,3,5,1,88,0,0,0,0,0
29,833,1,6,1,71,0,1,0,0,0
27,495,10,10,1,74,1,0,0,0,0
27,556,1,2,1,84,0,0,1,0,0
22,672,1,3,1,53,0,0,1,0,0
33,650,2,4,0,77,0,0,0,0,0
37,677,4,4,1,56,0,0,0,0,0
44,784,11,15,1,81,0,1,0,1,1
27,753,2,3,0,83,0,1,0,0,0
25,779,2,3,0,75,0,0,1,0,0
35,786,4,6,0,70,0,0,0,0,0
32,631,11,13,0,68,0,0,0,0,0
44,675,2,6,0,62,0,0,1,0,0
40,726,3,2,1,55,1,0,0,0,0
26,905,1,5,1,59,1,0,0,0,0
35,744,11,12,1,63,0,0,0,0,0
30,644,3,5,1,83,0,0,1,1,0
22,733,3,4,0,80,0,0,1,0,0
36,619,2,5,1,74,0,1,0,0,0
42,610,12,15,1,92,0,1,0,0,1
33,716,14,15,1,95,0,0,0,1,1
34,704,3,5,1,62,0,0,0,0,0
36,652,4,2,0,83,0,1,0,0,0
40,767,3,3,1,74,0,0,1,0,0
38,798,2,3,0,86,0,0,0,0,0
37,542,4,6,1,75,1,0,0,0,0
34,729,4,4,1,89,1,0,0,1,0
41,778,3,6,1,78,0,0,1,0,0
36,706,2,4,1,66,0,1,0,0,0
37,631,4,5,1,70,0,1,0,0,0
38,511,12,14,1,72,0,1,0,0,0
33,532,3,4,1,87,0,0,1,0,0
23,668,3,2,0,75,0,0,1,0,0
32,495,2,6,1,80,0,1,1,0,0
42,460,13,11,1,77,1,1,0,0,0
28,758,6,11,1,70,0,0,0,0,0
40,602,14,14,1,51,0,0,0,0,0
35,680,4,2,0,68,0,0,0,0,0
37,706,2,2,1,86,0,0,0,1,0
27,708,9,8,0,68,0,1,0,0,0
43,498,14,11,1,82,0,0,0,1,0
45,619,13,13,1,69,0,0,1,0,0
28,536,3,6,0,86,0,0,1,0,0
28,667,10,13,0,78,0,0,0,0,0
37,649,12,11,1,83,0,0,0,1,0
42,598,14,12,0,57,0,0,0,0,0
34,660,4,6,1,77,0,0,0,0,0
25,658,8,8,1,72,0,1,0,0,0
45,666,2,4,1,76,0,1,0,0,0
23,661,1,3,0,83,1,0,0,0,0
22,633,5,2,1,65,0,0,0,0,0
31,631,3,3,1,85,0,0,0,0,0
45,736,4,2,1,65,1,1,0,0,0
27,788,8,11,1,69,0,0,0,0,0
31,703,3,3,1,62,1,0,0,0,0
36,712,4,4,1,87,0,0,0,1,0
33,739,11,10,1,66,0,0,1,0,0
45,590,12,15,0,74,1,1,0,0,0
23,656,1,6,1,92,0,1,0,0,0
22,832,3,5,1,79,0,0,0,0,0
33,727,4,2,1,88,0,0,0,1,0
41,626,12,11,1,53,0,0,1,0,0
26,587,10,15,0,55,0,0,0,0,0
27,662,8,12,1,80,0,0,0,0,0
42,634,11,12,0,74,0,1,0,0,0
38,650,14,10,1,81,0,0,0,1,0
29,657,6,10,1,64,0,0,0,0,0
38,686,4,6,1,76,0,0,0,0,0
24,680,4,4,0,75,0,0,0,0,0
31,751,3,4,1,74,0,0,1,0,0
40,671,2,6,0,75,0,0,0,0,0
30,618,2,2,1,85,0,0,1,1,0
40,497,2,3,0,98,0,0,1,0,0
42,835,2,5,0,74,0,0,0,0,0
43,664,13,12,1,73,0,0,0,0,0
37,668,4,3,1,87,0,1,1,1,0
23,568,3,5,1,75,0,1,0,0,0
35,767,11,15,1,74,1,0,0,0,0
22,693,3,2,1,60,1,0,0,0,0
39,657,12,13,1,67,0,1,0,0,0
42,950,13,15,1,92,0,0,0,1,1
30,635,2,5,1,82,0,0,0,0,0
27,651,9,12,1,68,1,0,0,0,0
36,509,3,3,1,70,0,0,0,0,0
42,632,11,13,1,73,0,1,0,0,0
43,770,3,6,0,77,0,1,0,0,0
29,655,6,9,0,85,0,1,1,0,0
34,641,13,11,0,85,0,0,0,1,1
45,765,3,4,1,70,0,1,0,0,0
37,585,3,3,0,67,0,0,0,0,0
31,713,4,4,0,61,0,0,0,0,0
45,612,4,3,1,79,1,0,0,0,0
26,652,3,3,1,81,0,0,1,0,0
25,640,1,2,1,81,0,0,0,0,0
38,790,3,6,1,75,0,1,0,0,0
25,818,6,10,1,79,0,1,0,0,0
24,939,2,2,1,73,0,0,0,0,0
27,770,1,4,1,60,1,0,0,0,0
35,731,14,15,1,57,0,0,0,0,0
34,786,12,13,1,63,0,0,0,0,0
37,676,3,5,1,74,0,1,1,0,0
33,583,3,4,1,71,0,0,0,0,0
38,603,3,5,1,77,0,0,0,0,0
25,801,7,8,0,73,0,1,0,0,0
45,527,12,13,1,64,1,0,0,0,0
37,577,13,15,1,90,0,0,1,0,1
35,680,12,14,1,88,0,0,0,1,1
31,724,13,13,1,82,1,1,0,0,1
34,720,14,12,1,81,0,1,0,0,0
37,661,12,10,1,81,1,0,0,0,0
37,497,3,5,1,90,0,1,0,0,0
37,689,12,12,1,72,0,0,0,0,0
45,734,11,10,0,73,1,1,1,0,0
29,639,9,9,1,99,0,0,0,1,0
25,624,9,8,1,72,0,0,0,0,0
45,682,11,14,1,93,0,0,0,0,1
40,640,4,3,1,63,0,0,0,0,0
30,786,12,10,1,82,0,1,0,0,0
26,770,2,5,1,64,1,0,0,0,0
26,789,3,6,1,63,0,1,0,0,0
37,632,3,4,1,77,0,0,0,0,0
29,524,1,2,1,86,0,0,0,1,0
43,562,11,12,1,66,0,0,0,0,0
34,818,11,13,1,57,0,0,0,0,0
25,728,3,2,1,85,0,0,0,1,0
43,871,14,15,1,64,0,0,0,0,0
23,773,2,5,1,66,1,0,0,0,0
41,675,11,10,1,83,0,1,1,0,0
29,874,1,6,1,70,0,0,1,0,0
36,744,12,15,1,77,0,0,0,0,0
24,819,3,2,1,91,0,0,0,0,0
42,607,13,12,1,53,1,0,0,0,0
31,631,4,4,1,74,0,0,0,0,0
23,582,2,3,1,100,0,0,1,0,0
32,729,14,12,1,67,0,0,1,0,0
32,638,14,14,1,73,1,0,0,0,0
44,815,13,14,0,72,1,1,0,0,1
31,911,13,13,0,87,0,0,1,0,1
45,608,11,14,1,69,0,0,0,0,0
41,740,11,11,1,80,0,1,0,0,0
33,784,12,11,1,98,0,1,0,1,1
35,648,11,15,1,40,1,0,0,0,0
25,837,10,12,0,92,0,0,0,1,1
26,758,7,9,1,76,0,0,0,0,0
22,675,2,3,1,64,0,0,0,0,0
28,524,1,3,1,79,0,0,1,0,0
34,704,14,13,1,70,1,0,0,0,0
28,637,2,5,1,68,0,0,0,0,0
31,682,12,14,0,73,0,1,0,0,0
44,669,13,15,1,84,0,0,0,0,0
37,554,4,2,1,85,0,0,0,1,0
30,775,2,6,1,56,0,0,1,0,0
23,882,2,5,0,65,0,0,1,0,0
39,675,2,2,0,71,0,0,0,0,0
29,649,7,7,0,90,0,0,0,1,0
42,789,4,5,1,77,0,1,0,0,0
23,867,4,5,1,81,0,0,0,0,0
24,867,1,3,1,100,1,0,0,0,0
40,659,4,6,0,58,1,0,1,0,0
22,813,2,3,1,69,0,0,0,0,0
26,678,2,2,1,85,1,0,0,1,0
30,705,11,15,1,64,0,0,1,0,0
43,576,12,10,1,90,0,0,1,0,0
33,615,13,11,0,73,0,0,1,0,0
40,856,14,15,1,79,0,0,0,0,0
24,720,1,5,1,71,0,0,0,0,0
41,756,2,6,1,89,1,0,1,1,0
42,729,13,13,0,72,0,0,0,0,0
40,733,12,13,0,66,0,1,0,0,0
35,745,3,2,1,82,1,0,0,1,0
31,785,3,2,1,73,0,0,1,0,0
39,750,14,10,0,82,0,0,0,1,0
25,533,2,3,0,79,0,1,0,0,0
35,728,2,2,1,73,0,0,0,0,0
30,749,12,13,1,71,0,0,0,0,0
38,672,2,4,0,78,1,0,0,0,0
31,716,12,15,1,92,0,0,0,1,1
30,736,3,2,1,66,0,0,1,0,0
23,735,1,6,1,64,1,0,1,0,0
24,709,2,3,1,50,0,0,0,0,0
27,723,3,3,1,77,1,0,1,0,0
27,673,3,2,1,61,0,0,0,0,0
32,710,4,3,1,76,0,0,0,0,0
42,583,13,15,0,77,0,1,0,0,0
41,740,12,12,1,64,0,0,0,0,0
40,604,11,10,0,84,1,0,0,0,0
45,710,3,4,1,96,0,0,0,1,0
41,669,3,2,0,89,1,0,0,1,0
38,719,4,5,1,68,0,1,0,0,0
38,797,12,14,1,60,0,0,0,0,0
30,743,14,12,1,69,0,0,0,0,0
37,785,4,2,1,62,0,1,0,0,0
22,534,1,2,1,66,0,0,0,0,0
29,737,9,11,1,79,0,0,0,0,0
33,736,13,11,1,70,0,0,0,0,0
39,615,13,14,1,84,0,0,0,0,0
39,639,3,5,1,60,0,0,1,0,0
45,651,12,11,1,85,1,1,0,0,1
41,609,13,15,0,76,1,0,0,0,0
36,852,2,6,1,76,0,0,0,0,0
34,665,2,4,1,62,0,0,0,0,0
35,550,4,2,1,67,0,1,0,0,0
31,848,3,4,1,78,0,1,0,0,0
27,814,3,2,0,73,0,0,0,0,0
26,655,8,10,1,79,1,0,0,0,0
39,603,13,11,0,62,0,0,0,0,0
38,646,14,10,1,88,0,0,0,1,1
26,819,8,11,1,62,0,1,0,0,0
39,618,4,2,0,69,0,0,0,0,0
30,683,3,2,1,64,0,0,0,0,0
26,747,3,6,1,75,0,0,0,0,0
24,783,3,6,1,97,0,0,0,0,0
25,740,7,10,0,67,0,1,0,0,0
33,699,11,14,0,77,0,0,0,0,0
23,622,3,6,1,86,0,0,0,0,0
43,765,14,12,1,55,0,0,0,0,0
41,555,4,4,1,63,0,0,0,0,0
39,738,3,2,1,62,1,0,0,0,0
35,718,4,3,0,63,0,0,0,0,0
45,823,11,14,1,77,1,0,0,0,1
29,655,9,10,1,95,0,0,0,1,0
41,632,2,4,1,68,0,0,0,0,0
34,701,13,14,1,78,0,0,0,0,0
33,890,2,6,1,56,0,0,1,0,0
43,633,2,4,1,75,0,0,0,0,0
29,816,3,2,0,64,0,0,1,0,0
25,718,8,11,1,78,1,0,1,0,0
44,770,2,4,0,66,1,0,0,0,0
42,584,12,12,0,58,0,1,0,0,0
23,858,5,2,1,88,1,0,0,1,0
24,655,3,2,0,70,0,0,0,0,0
23,724,3,2,0,66,0,1,0,0,0
25,812,1,4,0,100,1,0,1,0,0
25,758,3,2,1,69,0,1,1,0,0
37,874,4,5,1,87,0,0,0,0,0
34,579,14,13,1,93,0,0,0,0,0
26,675,3,2,1,92,0,1,0,1,0
43,550,14,12,1,70,0,0,0,0,0
45,683,11,14,1,63,0,0,0,0,0
36,873,12,13,1,69,0,1,0,0,0
30,622,4,2,1,59,0,0,1,0,0
27,747,1,5,1,68,0,0,0,0,0
27,606,3,2,1,76,1,0,1,0,0
32,624,11,15,1,90,0,0,1,1,1
39,602,13,15,1,90,0,0,0,1,1
23,607,1,4,1,82,1,1,0,0,0
39,739,14,15,1,76,1,0,1,0,1
31,686,4,2,1,63,0,1,0,0,0
32,798,2,3,1,80,1,0,0,0,0
29,784,6,11,1,75,1,0,1,0,0
33,571,13,11,1,88,0,0,0,0,0
29,773,1,6,1,86,0,0,1,0,0
32,897,3,5,0,79,1,0,0,0,0
31,747,13,11,1,76,0,0,0,0,0
30,659,2,2,1,73,0,1,1,0,0
43,675,3,5,0,69,0,0,0,0,0
41,609,2,2,0,61,0,0,0,0,0
27,602,7,7,1,81,0,0,0,1,0
32,702,13,15,0,72,1,0,0,0,0
42,721,13,10,1,64,0,0,0,0,0
45,671,3,2,1,81,0,0,0,1,0
32,799,13,13,1,69,0,0,0,0,0
38,676,3,3,1,70,0,0,0,0,0
23,707,3,4,1,75,0,0,0,0,0
42,556,13,12,1,84,0,0,0,0,0
24,848,2,6,0,64,0,1,0,0,0
43,916,3,4,1,71,0,0,0,0,0
32,496,14,11,1,67,1,0,1,0,0
34,498,2,4,1,74,0,1,1,0,0
42,706,11,11,0,58,0,0,0,0,0
34,859,13,15,1,76,0,0,1,0,1
28,734,9,10,1,99,0,0,0,1,0
41,584,13,13,1,70,0,0,0,0,0
23,522,2,3,1,61,1,0,0,0,0
41,535,4,6,1,79,1,0,0,0,0
25,828,3,3,1,75,0,0,0,0,0
33,748,13,12,1,67,0,0,0,0,0
38,537,12,12,1,71,0,0,0,0,0
43,856,11,13,0,78,0,0,0,0,0
33,641,14,11,1,71,0,0,0,0,0
42,566,3,2,1,83,0,0,0,1,0
44,714,13,12,1,56,0,0,1,0,0
33,911,4,4,1,74,0,0,0,0,0
41,696,12,12,1,61,1,0,0,0,0
26,604,3,2,0,80,0,0,0,0,0
30,691,2,3,0,65,1,0,0,0,0
40,669,11,12,1,73,0,0,0,0,0
27,726,3,6,1,79,1,0,0,0,0
36,512,2,6,0,85,0,0,0,1,0
26,787,7,10,0,68,1,0,0,0,0
36,693,4,3,0,60,0,0,1,0,0
25,706,2,4,1,92,0,0,0,0,0
30,608,13,10,1,88,0,0,0,1,1
39,841,14,15,1,67,0,0,0,0,0
35,699,4,4,0,62,0,0,0,0,0
22,736,2,5,1,80,0,0,0,0,0
42,654,2,2,1,77,1,1,0,0,0
43,691,3,6,1,72,0,0,0,0,0
33,844,11,13,1,84,0,0,0,0,0
45,611,4,4,1,87,0,0,1,0,0
41,769,4,3,1,74,0,0,0,0,0
33,724,2,2,0,78,0,0,0,0,0
27,794,10,15,0,75,0,1,0,0,0
28,686,7,11,1,84,0,1,0,0,0
35,704,4,5,1,75,0,1,0,0,0
38,649,2,2,1,76,0,0,0,0,0
39,746,14,15,1,78,1,0,0,0,0
28,851,3,2,0,69,0,0,0,0,0
39,701,3,2,1,71,0,1,0,0,0
26,541,9,9,0,72,0,0,1,0,0
38,812,4,6,1,76,0,0,0,0,0
27,621,10,11,1,76,0,0,0,0,0
38,662,3,6,1,78,0,0,0,0,0
22,608,4,2,1,79,1,0,1,0,0
42,676,4,6,1,75,0,0,0,0,0
25,743,2,2,1,66,1,0,1,0,0
35,805,4,3,0,69,0,0,0,0,0
27,662,10,12,1,65,1,0,0,0,0
26,914,1,6,1,79,0,0,0,0,0
39,646,4,3,1,74,0,0,0,0,0
38,611,13,11,0,84,0,0,0,0,0
29,659,2,6,1,88,1,0,0,0,0
43,800,2,2,1,61,0,0,0,0,0
30,618,13,12,1,87,0,0,0,1,1
26,555,9,9,1,88,0,1,1,0,0
45,742,4,6,0,99,0,0,0,1,0
45,744,3,5,1,64,0,0,0,0,0
42,711,4,3,1,69,0,0,0,0,0
24,593,3,2,1,77,0,0,0,0,0
39,774,3,6,1,67,0,0,0,0,0
44,832,11,15,1,70,1,0,1,0,1
33,639,13,11,0,77,0,1,0,0,0
43,868,14,13,1,85,0,1,0,0,1
34,813,11,10,1,59,0,0,0,0,0
34,797,11,12,0,86,1,1,0,1,1
23,848,5,3,1,79,1,0,0,0,0
40,634,14,14,1,82,0,0,1,0,0
38,581,4,4,0,73,0,1,1,0,0
31,622,2,5,1,65,0,0,0,0,0
40,910,4,3,0,70,0,0,0,0,0
24,691,2,6,1,68,0,0,0,0,0
25,665,10,10,1,65,0,0,1,0,0
36,594,2,2,1,74,0,0,0,0,0
39,674,3,3,1,74,0,0,1,0,0
44,711,14,10,1,57,0,0,1,0,0
28,814,3,3,0,71,0,1,0,0,0
33,792,12,14,1,70,0,0,0,0,0
24,830,5,3,1,84,0,0,0,0,0
31,615,11,11,1,61,0,0,1,0,0
35,687,3,3,1,83,0,0,0,0,0
44,602,4,2,1,83,0,0,0,0,0
28,482,3,5,0,73,0,1,0,0,0
40,837,11,12,1,69,0,1,1,0,1
24,628,4,5,1,80,0,0,1,0,0
42,897,11,10,1,73,0,0,0,0,0
31,722,4,5,1,60,0,0,0,0,0
25,810,1,3,1,76,0,0,1,0,0
32,852,13,15,1,86,0,1,1,0,1
31,614,14,15,1,82,0,0,1,1,1
22,554,3,6,1,54,0,0,0,0,0
29,689,7,12,0,88,1,1,0,1,1
35,734,2,5,1,64,0,0,1,0,0
43,925,2,6,1,68,0,0,0,0,0
29,763,2,3,1,73,1,0,1,0,0
27,596,10,10,1,70,1,0,1,0,0
34,749,14,11,1,75,0,0,0,0,0
24,718,1,6,1,67,0,1,0,0,0
36,730,14,11,1,79,0,1,0,0,0
34,525,2,5,1,87,0,0,1,0,0
33,619,11,14,1,84,0,0,0,1,1
23,718,1,3,1,82,1,0,1,1,0
45,776,2,4,1,59,0,0,0,0,0
28,650,2,3,0,68,0,1,0,0,0
28,671,3,3,1,73,0,0,0,0,0
34,720,11,15,0,65,0,0,0,0,0
31,689,4,4,1,100,0,0,1,0,0
36,572,13,10,1,50,0,0,0,0,0
29,612,3,5,0,67,0,0,0,0,0
35,772,12,11,1,68,0,1,0,0,0
43,631,3,6,1,53,0,0,1,0,0
31,645,3,4,0,74,1,0,0,0,0
45,712,4,3,1,66,0,0,1,0,0
33,643,3,5,1,74,0,0,0,0,0
30,772,13,12,1,79,0,1,0,0,0
37,829,4,3,1,77,0,0,1,0,0
28,733,9,8,1,69,0,0,0,0,0
30,735,2,3,1,83,1,0,0,0,0
44,617,4,6,1,80,0,0,0,0,0
32,869,14,10,1,61,0,0,0,0,0
43,711,11,11,1,74,0,0,0,0,0
26,488,3,4,1,72,0,0,0,0,0
31,712,4,6,1,64,0,0,0,0,0
37,406,14,11,1,75,0,0,0,0,0
34,653,3,4,1,84,0,0,1,1,0
25,860,1,4,1,80,0,0,1,0,0
45,711,12,13,1,76,0,0,1,0,0
34,701,4,2,1,74,0,0,0,0,0
23,685,2,3,1,70,0,0,1,0,0
33,647,13,11,1,92,0,1,0,0,0
38,745,14,13,1,69,0,0,0,0,0
39,754,2,4,1,89,1,0,0,0,0
22,640,1,4,1,66,0,0,0,0,0
31,683,13,14,1,93,1,0,0,1,1
30,837,3,5,1,74,0,0,0,0,0
43,569,12,13,1,81,0,0,0,0,0
34,730,13,11,1,80,1,0,0,0,0
27,699,2,4,1,87,1,0,0,0,0
33,846,11,12,1,83,0,1,0,0,1
36,737,12,14,0,71,0,0,0,0,0
42,577,2,2,0,83,0,0,0,1,0
45,682,4,4,1,67,0,0,0,0,0
27,627,9,10,1,66,0,0,0,0,0
27,593,9,10,1,64,0,0,0,0,0
31,743,3,2,0,75,0,0,0,0,0
37,674,2,2,1,79,0,0,0,0,0
42,814,14,11,1,66,0,0,0,0,0
36,788,13,12,1,90,0,0,0,0,1
26,808,9,7,1,64,0,0,0,0,0
22,826,3,6,0,65,0,0,0,0,0
40,741,4,4,1,70,0,0,0,0,0
33,695,13,13,1,73,0,0,0,0,0
23,651,5,4,1,57,0,0,1,0,0
35,878,2,2,1,79,0,0,0,0,0
26,535,1,4,1,74,1,0,0,0,0
32,714,3,5,1,58,1,0,0,0,0
31,708,3,3,1,77,0,1,0,0,0
36,705,4,3,1,62,0,0,0,0,0
29,713,7,12,1,79,0,0,0,0,0
45,552,2,5,0,73,0,0,0,0,0
28,799,10,12,1,79,0,0,0,0,0
27,498,3,5,1,81,0,1,0,1,0
22,700,1,6,1,78,1,0,0,0,0
39,729,3,3,0,67,1,0,0,0,0
39,517,3,4,1,64,0,0,0,0,0
29,672,9,12,1,75,0,0,0,0,0
38,710,14,15,1,57,0,1,0,0,0
44,574,3,4,1,67,0,0,0,0,0
28,669,3,4,1,75,1,0,0,0,0
25,587,9,9,1,74,1,0,0,0,0
32,700,14,15,1,65,0,1,0,0,0
36,729,3,2,1,71,1,1,0,0,0
43,524,11,13,1,80,0,0,1,0,0
23,647,1,4,1,80,0,0,1,0,0
37,765,2,3,1,81,0,0,0,0,0
24,680,2,6,1,76,0,0,0,0,0
27,611,1,6,1,74,0,1,0,0,0
25,613,6,11,1,82,0,0,1,0,0
28,639,8,11,1,67,0,1,1,0,0
22,588,4,4,1,85,1,0,0,0,0
24,630,4,5,0,63,0,1,0,0,0
26,826,10,14,1,82,0,1,1,0,1
27,693,2,6,1,69,0,0,1,0,0
36,555,3,4,1,76,1,0,0,0,0
38,752,3,5,1,92,0,0,0,0,0
42,785,14,14,1,78,0,0,0,0,0
29,505,3,4,1,83,0,0,1,0,0
30,862,11,13,1,61,0,0,0,0,0
30,616,14,11,1,68,0,0,0,0,0
38,778,2,4,1,76,0,0,0,0,0
39,650,2,6,1,72,1,0,1,0,0
45,583,4,6,1,68,0,1,0,0,0
33,824,2,5,1,78,1,0,0,0,0
44,587,4,5,1,72,0,0,0,0,0
27,713,6,8,1,70,0,0,1,0,0
37,630,4,6,1,79,1,1,0,0,0
23,677,2,5,1,82,0,1,0,1,0
37,734,2,5,1,69,0,0,0,0,0
28,613,3,6,1,67,0,1,0,0,0
37,682,11,11,1,71,1,0,0,0,0
29,619,10,12,1,87,0,1,0,1,1
22,669,2,2,1,77,0,0,0,0,0
23,622,2,3,1,78,0,0,0,0,0
32,618,11,15,1,66,1,0,0,0,0
43,717,4,4,1,83,0,0,0,0,0
33,627,2,5,1,59,0,1,0,0,0
26,713,9,12,1,72,0,0,0,0,0
34,639,12,11,1,70,0,0,0,0,0
39,734,3,4,0,83,1,1,1,1,0
41,849,12,12,1,67,0,1,0,0,0
39,839,3,6,1,73,0,1,0,0,0
29,589,2,2,1,64,0,1,0,0,0
29,716,8,8,1,72,0,1,0,0,0
33,666,4,3,1,80,0,0,0,0,0
38,524,4,4,1,85,0,0,0,0,0
35,691,12,10,1,88,0,0,0,1,1
31,670,4,5,1,79,1,0,0,0,0
30,621,14,15,0,76,0,1,0,0,0
33,775,2,5,1,77,0,0,1,0,0
37,682,3,5,1,85,0,0,0,1,0
39,791,11,11,1,69,0,0,0,0,0
38,695,4,5,1,88,1,0,0,0,0
22,657,2,2,1,82,1,0,0,0,0
45,691,11,10,1,64,0,1,0,0,0
39,773,11,10,1,61,0,0,1,0,0
33,681,2,2,0,68,0,0,0,0,0
45,676,12,13,1,70,0,0,0,0,0
32,699,2,4,1,72,0,0,0,0,0
38,631,14,15,0,88,0,0,0,1,1
31,651,3,4,1,79,0,0,0,0,0
28,634,1,6,1,73,0,1,0,0,0
37,715,12,14,1,73,0,0,0,0,0
30,577,3,3,1,73,1,0,0,0,0
29,687,10,12,1,68,0,0,0,0,0
24,821,1,2,1,80,1,1,0,0,0
44,889,11,13,1,64,0,0,0,0,0
27,732,7,9,1,84,0,0,0,1,0
32,565,13,12,1,64,0,0,0,0,0
42,657,2,3,1,95,0,1,0,0,0
25,614,3,5,1,81,0,0,0,1,0
35,710,13,10,1,74,0,0,0,0,0
22,736,1,2,0,72,1,1,1,0,0
22,606,2,5,1,81,0,0,0,0,0
24,689,2,6,1,99,1,0,1,1,0
35,749,3,5,1,91,0,0,0,1,0
44,625,2,2,0,50,0,0,1,0,0
37,714,12,15,1,72,1,0,0,0,0
32,689,4,3,1,66,0,0,1,0,0
23,852,5,2,1,67,0,1,0,0,0
30,589,11,15,0,70,0,0,1,0,0
43,560,4,2,1,75,0,0,0,0,0
43,707,2,3,1,65,0,0,0,0,0
45,731,13,15,1,55,1,0,0,0,0
32,614,3,2,1,49,0,1,0,0,0
29,674,3,3,1,68,0,1,0,0,0
32,628,4,2,1,84,1,1,1,0,0
41,729,2,5,1,77,0,0,0,0,0
32,587,2,2,0,75,0,0,0,0,0
28,696,6,7,0,70,0,0,0,0,0
35,832,3,5,1,76,1,0,1,0,0
25,668,3,2,1,65,0,0,0,0,0
26,578,7,9,0,94,0,1,0,0,0
43,758,11,13,0,82,1,0,0,0,0
44,689,3,2,1,70,0,0,0,0,0
39,579,12,14,1,95,1,0,1,1,1
33,872,11,14,1,72,0,0,0,0,0
33,646,3,4,0,76,0,0,0,0,0
35,755,12,14,1,74,0,0,0,0,0
43,740,3,3,0,75,1,0,0,0,0
39,659,11,13,1,76,1,0,0,0,0
37,697,3,5,0,70,0,0,0,0,0
29,932,6,8,1,81,0,0,0,0,0
36,758,14,14,1,94,0,0,0,0,1
